PO_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Quantity_Ordered,GR_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty,Supplier_Name,Base_Price,Category,Region,Delay_Days,Lead_Time_Days,Fill_Rate,Defect_Rate,Is_Late,Order_Year,Order_Month,Order_Quarter,Supplier_Avg_LT,Supplier_Late_Rate,Supplier_Late_Severity,Supplier_Defect_Rate,Supplier_Reliability,Expected_Lead_Time
PO07415,SUP004,2022-01-17,2022-02-11,438,GR07415,2022-02-12,435,7,PT Iswahyudi,299.34,Chemical,Domestic,1,26,0.9931506849315068,0.0160919540229885,1,2022,1,1,31.0,1.0,6.0,0.0072992700729927,0.0,25
PO03641,SUP029,2022-01-18,2022-01-25,793,GR03641,2022-01-25,789,7,PT Mangunsong,439.42,Food,Europe,0,7,0.9949558638083228,0.008871989860583,0,2022,1,1,8.6,0.4,1.6,0.01007949904661826,0.6,7
PO06427,SUP027,2022-01-18,2022-02-08,790,GR06427,2022-02-10,786,6,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,2,23,0.9949367088607596,0.0076335877862595,1,2022,1,1,22.5,0.5,1.5,0.01438923322028055,0.5,21
PO02490,SUP016,2022-01-18,2022-01-28,90,GR02490,2022-01-28,90,0,PD Setiawan,280.5,Services,Domestic,0,10,1.0,0.0,0,2022,1,1,11.0,0.5,1.0,0.0011389521640091,0.5,10
PO04057,SUP017,2022-01-18,2022-02-12,693,GR04057,2022-02-15,692,6,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,3,28,0.9985569985569984,0.0086705202312138,1,2022,1,1,18.821866666666665,0.4016,0.0,0.012489741543177777,0.5984,25
PO05200,SUP027,2022-01-18,2022-02-08,450,GR05200,2022-02-08,449,3,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,0,21,0.9977777777777778,0.0066815144766146,0,2022,1,1,22.6,0.6,1.6,0.01303810413347634,0.4,21
PO06972,SUP024,2022-01-18,2022-02-12,95,GR06972,2022-02-14,92,4,Perum Sihotang Prabowo,129.96,Chemical,Europe,2,27,0.968421052631579,0.0434782608695652,1,2022,1,1,27.5,1.0,2.5,0.030289745564878484,0.0,25
PO03845,SUP031,2022-01-19,2022-01-29,649,GR03845,2022-01-31,645,11,PD Riyanti Hastuti Tbk,234.84,Services,Europe,2,12,0.9938366718027736,0.0170542635658914,1,2022,1,1,10.5,0.5,0.5,0.011484336558963401,0.5,10
PO05796,SUP003,2022-01-19,2022-02-09,214,GR05796,2022-02-09,214,6,Perum Anggraini,372.93,Electronic,Europe,0,21,1.0,0.02803738317757,0,2022,1,1,25.5,1.0,4.5,0.0301710941164208,0.0,21
PO06841,SUP013,2022-01-19,2022-02-09,401,GR06841,2022-02-12,397,6,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,3,24,0.9900249376558604,0.0151133501259445,1,2022,1,1,22.8,0.6,1.8,0.0087444266199985,0.4,21
PO02841,SUP018,2022-01-19,2022-02-09,873,GR02841,2022-02-09,869,10,UD Zulaika Yuliarti,334.02,Electronic,Domestic,0,21,0.995418098510882,0.0115074798619102,0,2022,1,1,23.0,0.5,2.0,0.01274692789166535,0.5,21
PO03568,SUP019,2022-01-19,2022-02-02,943,GR03568,2022-02-04,942,8,Perum Usada,429.11,Packaging,Domestic,2,16,0.9989395546129376,0.0084925690021231,1,2022,1,1,14.0,0.0,0.0,0.01535514294134975,1.0,14
PO04779,SUP031,2022-01-19,2022-01-29,83,GR04779,2022-01-30,79,1,PD Riyanti Hastuti Tbk,234.84,Services,Europe,1,11,0.9518072289156626,0.0126582278481012,1,2022,1,1,11.0,0.6666666666666666,1.0,0.013340978894606066,0.33333333333333337,10
PO07340,SUP008,2022-01-19,2022-02-13,621,GR07340,2022-02-16,621,9,CV Anggraini,118.02,Chemical,Asia,3,28,1.0,0.0144927536231884,1,2022,1,1,26.0,0.5,1.0,0.016762127351609202,0.5,25
PO04751,SUP025,2022-01-20,2022-01-30,582,GR04751,2022-01-30,579,9,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9948453608247424,0.0155440414507772,0,2022,1,1,10.0,0.0,0.0,0.00764395782643955,1.0,10
PO00743,SUP014,2022-01-20,2022-02-14,358,GR00743,2022-02-14,357,2,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9972067039106144,0.0056022408963585,0,2022,1,1,30.0,1.0,5.0,0.00826446280991735,0.0,25
PO03682,SUP008,2022-01-20,2022-02-14,775,GR03682,2022-02-14,770,9,CV Anggraini,118.02,Chemical,Asia,0,25,0.9935483870967742,0.0116883116883116,0,2022,1,1,26.666666666666668,0.6666666666666666,1.6666666666666667,0.016005669442135603,0.33333333333333337,25
PO00622,SUP010,2022-01-20,2022-02-10,956,GR00622,2022-02-12,953,12,PT Iswahyudi Tbk,352.09,Electronic,Domestic,2,23,0.9968619246861924,0.0125918153200419,1,2022,1,1,21.0,0.0,0.0,0.0098342678397601,1.0,21
PO03003,SUP010,2022-01-20,2022-02-10,430,GR03003,2022-02-10,429,4,PT Iswahyudi Tbk,352.09,Electronic,Domestic,0,21,0.9976744186046512,0.0093240093240093,0,2022,1,1,21.5,0.25,0.5,0.01052365470983055,0.75,21
PO03638,SUP032,2022-01-20,2022-02-03,820,GR03638,2022-02-04,816,14,PT Zulaika,130.85,Packaging,Domestic,1,15,0.9951219512195122,0.017156862745098,1,2022,1,1,14.666666666666666,0.16666666666666666,0.6666666666666666,0.0103909907027303,0.8333333333333334,14
PO06111,SUP019,2022-01-20,2022-02-03,457,GR06111,2022-02-03,454,5,Perum Usada,429.11,Packaging,Domestic,0,14,0.9934354485776804,0.0110132158590308,0,2022,1,1,14.666666666666666,0.3333333333333333,0.6666666666666666,0.013067618294940866,0.6666666666666667,14
PO04240,SUP027,2022-01-20,2022-02-10,409,GR04240,2022-02-13,404,6,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,3,24,0.9877750611246944,0.0148514851485148,1,2022,1,1,22.333333333333332,0.5,1.3333333333333333,0.011978672523999383,0.5,21
PO04665,SUP007,2022-01-20,2022-02-14,773,GR04665,2022-02-18,773,6,CV Hassanah Rahmawati Tbk,360.85,Chemical,Domestic,4,29,1.0,0.0077619663648124,1,2022,1,1,25.5,0.25,0.5,0.004646881258642875,0.75,25
PO04958,SUP032,2022-01-20,2022-02-03,420,GR04958,2022-02-03,415,4,PT Zulaika,130.85,Packaging,Domestic,0,14,0.988095238095238,0.0096385542168674,0,2022,1,1,14.714285714285714,0.2857142857142857,0.7142857142857143,0.01135754385163997,0.7142857142857143,14
PO06282,SUP016,2022-01-21,2022-01-31,54,GR06282,2022-02-05,49,0,PD Setiawan,280.5,Services,Domestic,5,15,0.9074074074074074,0.0,1,2022,1,1,10.666666666666666,0.3333333333333333,0.6666666666666666,0.0007593014426727334,0.6666666666666667,10
PO05004,SUP028,2022-01-21,2022-02-04,951,GR05004,2022-02-07,948,8,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,3,17,0.996845425867508,0.0084388185654008,1,2022,1,1,16.0,0.75,2.0,0.0039702864413852,0.25,14
PO06526,SUP015,2022-01-22,2022-02-01,953,GR06526,2022-02-01,953,7,UD Hutapea Pradipta,71.16,Services,Europe,0,10,1.0,0.0073452256033578,0,2022,1,1,11.0,0.3333333333333333,1.0,0.0134205093881697,0.6666666666666667,10
PO04545,SUP022,2022-01-22,2022-01-29,524,GR04545,2022-02-01,521,7,PT Pradana (Persero) Tbk,140.82,Food,Europe,3,10,0.9942748091603052,0.0134357005758157,1,2022,1,1,9.333333333333334,0.6666666666666666,2.3333333333333335,0.0130863590163181,0.33333333333333337,7
PO00730,SUP004,2022-01-22,2022-02-16,740,GR00730,2022-02-19,737,7,PT Iswahyudi,299.34,Chemical,Domestic,3,28,0.995945945945946,0.0094979647218453,1,2022,1,1,28.5,1.0,3.5,0.011695612047990599,0.0,25
PO02458,SUP029,2022-01-22,2022-01-29,231,GR02458,2022-01-29,227,4,PT Mangunsong,439.42,Food,Europe,0,7,0.9826839826839828,0.0176211453744493,0,2022,1,1,8.333333333333334,0.3333333333333333,1.3333333333333333,0.009878247515612384,0.6666666666666667,7
PO00934,SUP009,2022-01-22,2022-02-16,114,GR00934,2022-02-16,111,0,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,0.9736842105263158,0.0,0,2022,1,1,25.0,0.0,0.0,0.0184049079754601,1.0,25
PO01175,SUP035,2022-01-22,2022-02-01,327,GR01175,2022-02-01,326,5,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.9969418960244648,0.0153374233128834,0,2022,1,1,15.0,1.0,5.0,0.01625542030771935,0.0,10
PO03584,SUP032,2022-01-22,2022-02-05,917,GR03584,2022-02-05,913,8,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9956379498364232,0.008762322015334,0,2022,1,1,14.625,0.25,0.625,0.0111426701472934,0.75,14
PO07457,SUP030,2022-01-23,2022-02-06,657,GR07457,2022-02-06,657,3,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,1.0,0.0045662100456621,0,2022,1,1,17.0,0.5,3.0,0.01208026208026205,0.5,14
PO06087,SUP021,2022-01-23,2022-02-06,718,GR06087,2022-02-06,714,7,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9944289693593314,0.0098039215686274,0,2022,1,1,14.166666666666666,0.16666666666666666,0.16666666666666666,0.00990380570003195,0.8333333333333334,14
PO00120,SUP033,2022-01-23,2022-02-17,321,GR00120,2022-02-20,316,10,UD Kusumo Tbk,138.74,Chemical,Europe,3,28,0.9844236760124612,0.0316455696202531,1,2022,1,1,26.25,0.75,1.25,0.034926577426385524,0.25,25
PO07116,SUP031,2022-01-24,2022-02-03,205,GR07116,2022-02-04,203,2,PD Riyanti Hastuti Tbk,234.84,Services,Europe,1,11,0.9902439024390244,0.0098522167487684,1,2022,1,1,11.0,0.75,1.0,0.01317029113297985,0.25,10
PO02740,SUP034,2022-01-24,2022-02-18,343,GR02740,2022-02-22,340,5,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,4,29,0.9912536443148688,0.0147058823529411,1,2022,1,1,26.0,0.3333333333333333,1.0,0.011443649849366902,0.6666666666666667,25
PO01010,SUP013,2022-01-24,2022-02-14,861,GR01010,2022-02-14,858,13,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,0,21,0.9965156794425089,0.0151515151515151,0,2022,1,1,23.0,0.6666666666666666,2.0,0.0098059138709895,0.33333333333333337,21
PO06149,SUP012,2022-01-24,2022-02-07,777,GR06149,2022-02-07,772,9,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,0,14,0.9935649935649936,0.0116580310880829,0,2022,1,1,14.0,0.0,0.0,0.0170068027210884,1.0,14
PO01286,SUP026,2022-01-24,2022-02-18,591,GR01286,2022-02-18,591,8,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,1.0,0.0135363790186125,0,2022,1,1,25.0,0.0,0.0,0.0043290043290043,1.0,25
PO05658,SUP014,2022-01-24,2022-02-18,655,GR05658,2022-02-18,653,12,PT Gunawan Wijayanti,405.49,Chemical,Asia,0,25,0.9969465648854962,0.0183767228177641,0,2022,1,1,28.333333333333332,0.6666666666666666,3.3333333333333335,0.007377055505397734,0.33333333333333337,25
PO06715,SUP025,2022-01-24,2022-02-03,61,GR06715,2022-02-03,58,0,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9508196721311476,0.0,0,2022,1,1,10.0,0.0,0.0,0.010277319034552099,1.0,10
PO01291,SUP030,2022-01-25,2022-02-08,739,GR01291,2022-02-08,736,5,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,0.9959404600811907,0.0067934782608695,0,2022,1,1,16.0,0.3333333333333333,2.0,0.009575578068728734,0.6666666666666667,14
PO02836,SUP026,2022-01-25,2022-02-19,336,GR02836,2022-02-19,333,5,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,0.9910714285714286,0.015015015015015,0,2022,1,1,25.0,0.0,0.0,0.008932691673808401,1.0,25
PO02635,SUP009,2022-01-25,2022-02-19,500,GR02635,2022-02-20,500,8,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,1,26,1.0,0.016,1,2022,1,1,25.0,0.0,0.0,0.00920245398773005,1.0,25
PO02915,SUP030,2022-01-25,2022-02-08,696,GR02915,2022-02-08,695,6,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,0.9985632183908046,0.0086330935251798,0,2022,1,1,15.5,0.25,1.5,0.008880053116763926,0.75,14
PO07343,SUP002,2022-01-25,2022-02-01,936,GR07343,2022-02-01,935,4,CV Mandala Jailani,78.37,Food,Domestic,0,7,0.998931623931624,0.0042780748663101,0,2022,1,1,9.666666666666666,0.3333333333333333,2.6666666666666665,0.0012755102040816,0.6666666666666667,7
PO02274,SUP007,2022-01-26,2022-02-20,573,GR02274,2022-02-20,569,2,CV Hassanah Rahmawati Tbk,360.85,Chemical,Domestic,0,25,0.9930191972076788,0.0035149384885764,0,2022,1,1,26.2,0.4,1.2,0.00526989827987678,0.6,25
PO01863,SUP029,2022-01-26,2022-02-02,328,GR01863,2022-02-02,325,5,PT Mangunsong,439.42,Food,Europe,0,7,0.9908536585365854,0.0153846153846153,0,2022,1,1,8.142857142857142,0.2857142857142857,1.1428571428571428,0.010984375781160514,0.7142857142857143,7
PO02842,SUP016,2022-01-26,2022-02-05,618,GR02842,2022-02-05,617,2,PD Setiawan,280.5,Services,Domestic,0,10,0.9983818770226536,0.0032414910858995,0,2022,1,1,11.75,0.5,1.75,0.00056947608200455,0.5,10
PO03440,SUP033,2022-01-26,2022-02-20,75,GR03440,2022-02-26,71,2,UD Kusumo Tbk,138.74,Chemical,Europe,6,31,0.9466666666666668,0.028169014084507,1,2022,1,1,26.6,0.8,1.6,0.03427037586515904,0.19999999999999996,25
PO03581,SUP023,2022-01-26,2022-02-16,281,GR03581,2022-02-18,280,11,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,2,23,0.99644128113879,0.0392857142857142,1,2022,1,1,21.0,0.0,0.0,0.0246478873239436,1.0,21
PO01829,SUP019,2022-01-26,2022-02-09,627,GR01829,2022-02-10,626,4,Perum Usada,429.11,Packaging,Domestic,1,15,0.9984051036682616,0.0063897763578274,1,2022,1,1,14.5,0.25,0.5,0.01255401768596335,0.75,14
PO02777,SUP022,2022-01-26,2022-02-02,844,GR02777,2022-02-09,840,8,PT Pradana (Persero) Tbk,140.82,Food,Europe,7,14,0.995260663507109,0.0095238095238095,1,2022,1,1,9.5,0.75,2.5,0.0131736944061925,0.25,7
PO05483,SUP034,2022-01-26,2022-02-20,336,GR05483,2022-02-20,331,6,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,0,25,0.9851190476190476,0.0181268882175226,0,2022,1,1,26.75,0.5,1.75,0.01225920797526045,0.5,25
PO06366,SUP018,2022-01-26,2022-02-16,452,GR06366,2022-02-18,452,6,UD Zulaika Yuliarti,334.02,Electronic,Domestic,2,23,1.0,0.0132743362831858,1,2022,1,1,22.333333333333332,0.3333333333333333,1.3333333333333333,0.012333778548413632,0.6666666666666667,21
PO05159,SUP030,2022-01-27,2022-02-10,789,GR05159,2022-02-10,789,10,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,1.0,0.0126742712294043,0,2022,1,1,15.2,0.2,1.2,0.008830661198447099,0.8,14
PO02847,SUP001,2022-01-27,2022-02-17,230,GR02847,2022-02-17,229,3,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9956521739130436,0.0131004366812227,0,2022,1,1,21.666666666666668,0.5,0.6666666666666666,0.008998054199297717,0.5,21
PO00683,SUP030,2022-01-27,2022-02-10,458,GR00683,2022-02-10,457,6,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,0.9978165938864628,0.0131291028446389,0,2022,1,1,15.0,0.16666666666666666,1.0,0.0094712628702733,0.8333333333333334,14
PO04549,SUP034,2022-01-28,2022-02-22,135,GR04549,2022-02-24,134,1,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,2,27,0.9925925925925926,0.0074626865671641,1,2022,1,1,26.4,0.4,1.4,0.01343274402371288,0.6,25
PO04812,SUP015,2022-01-28,2022-02-07,971,GR04812,2022-02-07,969,9,UD Hutapea Pradipta,71.16,Services,Europe,0,10,0.9979402677651904,0.0092879256965944,0,2022,1,1,10.75,0.25,0.75,0.011901688441966724,0.75,10
PO06602,SUP010,2022-01-29,2022-02-19,585,GR06602,2022-02-21,580,10,PT Iswahyudi Tbk,352.09,Electronic,Domestic,2,23,0.9914529914529916,0.0172413793103448,1,2022,1,1,21.4,0.2,0.4,0.0102837256326663,0.8,21
PO01696,SUP028,2022-01-29,2022-02-12,257,GR01696,2022-02-12,253,1,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,0,14,0.9844357976653696,0.0039525691699604,0,2022,1,1,16.2,0.8,2.2,0.00486399286618832,0.19999999999999996,14
PO05303,SUP025,2022-01-29,2022-02-08,267,GR05303,2022-02-11,267,1,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,3,13,1.0,0.0037453183520599,1,2022,1,1,10.0,0.0,0.0,0.007707989275914075,1.0,10
PO06549,SUP001,2022-01-29,2022-02-19,658,GR06549,2022-02-19,655,7,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9954407294832828,0.0106870229007633,0,2022,1,1,21.571428571428573,0.42857142857142855,0.5714285714285714,0.009584108839572713,0.5714285714285714,21
PO05451,SUP013,2022-01-29,2022-02-19,315,GR05451,2022-02-22,315,5,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,3,24,1.0,0.0158730158730158,1,2022,1,1,22.714285714285715,0.5714285714285714,1.7142857142857142,0.01056957119677887,0.4285714285714286,21
PO01516,SUP035,2022-01-30,2022-02-09,234,GR01516,2022-02-09,230,2,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.9829059829059827,0.008695652173913,0,2022,1,1,13.333333333333334,0.6666666666666666,3.3333333333333335,0.0159494213094407,0.33333333333333337,10
PO06230,SUP029,2022-01-30,2022-02-06,704,GR06230,2022-02-06,700,7,PT Mangunsong,439.42,Food,Europe,0,7,0.9943181818181818,0.01,0,2022,1,1,8.0,0.25,1.0,0.011534405731592362,0.75,7
PO06575,SUP027,2022-01-30,2022-02-20,926,GR06575,2022-02-27,926,17,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,7,28,1.0,0.0183585313174946,1,2022,1,1,22.571428571428573,0.5714285714285714,1.5714285714285714,0.012389074327501585,0.4285714285714286,21
PO04583,SUP011,2022-01-30,2022-02-13,721,GR04583,2022-02-13,721,6,UD Situmorang,86.18,Packaging,Asia,0,14,1.0,0.0083217753120665,0,2022,1,1,16.25,0.25,2.25,0.002239550478593525,0.75,14
PO01805,SUP033,2022-01-30,2022-02-24,52,GR01805,2022-02-26,47,1,UD Kusumo Tbk,138.74,Chemical,Europe,2,27,0.903846153846154,0.0212765957446808,1,2022,1,1,27.333333333333332,0.8333333333333334,2.3333333333333335,0.03325348223505036,0.16666666666666663,25
PO02308,SUP011,2022-01-30,2022-02-13,386,GR02308,2022-02-13,382,3,UD Situmorang,86.18,Packaging,Asia,0,14,0.9896373056994818,0.0078534031413612,0,2022,1,1,15.8,0.2,1.8,0.0034559954452881196,0.8,14
PO07019,SUP012,2022-01-30,2022-02-13,947,GR07019,2022-02-18,944,15,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,5,19,0.996832101372756,0.0158898305084745,1,2022,1,1,14.0,0.0,0.0,0.01433241690458565,1.0,14
PO06072,SUP011,2022-01-31,2022-02-14,61,GR06072,2022-02-16,59,0,UD Situmorang,86.18,Packaging,Asia,2,16,0.9672131147540984,0.0,1,2022,1,1,15.5,0.16666666666666666,1.5,0.004188896727966966,0.8333333333333334,14
PO04607,SUP031,2022-01-31,2022-02-10,70,GR04607,2022-02-11,69,1,PD Riyanti Hastuti Tbk,234.84,Services,Europe,1,11,0.9857142857142858,0.0144927536231884,1,2022,1,1,11.0,0.8,1.0,0.01250667625613756,0.19999999999999996,10
PO03912,SUP025,2022-01-31,2022-02-10,424,GR03912,2022-02-10,422,4,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9952830188679244,0.0094786729857819,0,2022,1,1,10.6,0.2,0.6,0.00691545509114324,0.8,10
PO05876,SUP027,2022-01-31,2022-02-21,613,GR05876,2022-02-23,612,6,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,2,23,0.99836867862969,0.0098039215686274,1,2022,1,1,23.25,0.625,2.25,0.013135256451250712,0.375,21
PO00504,SUP013,2022-01-31,2022-02-21,764,GR00504,2022-02-21,760,12,PT Puspasari Sihombing Tbk,425.27,Electronic,Asia,0,21,0.9947643979057592,0.0157894736842105,0,2022,1,1,22.875,0.625,1.875,0.011232501781308487,0.375,21
PO00015,SUP022,2022-01-31,2022-02-07,164,GR00015,2022-02-09,164,2,PT Pradana (Persero) Tbk,140.82,Food,Europe,2,9,1.0,0.0121951219512195,1,2022,1,1,10.4,0.8,3.4,0.0124437174297159,0.19999999999999996,7
PO00559,SUP028,2022-01-31,2022-02-14,756,GR00559,2022-02-18,751,2,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,4,18,0.9933862433862434,0.0026631158455392,1,2022,1,1,15.833333333333334,0.6666666666666666,1.8333333333333333,0.004712088916817,0.33333333333333337,14
PO03977,SUP012,2022-01-31,2022-02-14,260,GR03977,2022-02-14,259,4,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,0,14,0.9961538461538462,0.0154440154440154,0,2022,1,1,15.666666666666666,0.3333333333333333,1.6666666666666667,0.0148515547725486,0.6666666666666667,14
PO00571,SUP032,2022-02-01,2022-02-15,902,GR00571,2022-02-20,902,15,PT Zulaika,130.85,Packaging,Domestic,5,19,1.0,0.0166297117516629,1,2022,2,1,14.555555555555555,0.2222222222222222,0.5555555555555556,0.010878187021520134,0.7777777777777778,14
PO01855,SUP009,2022-02-01,2022-02-26,702,GR01855,2022-02-26,697,11,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,0,25,0.9928774928774928,0.0157819225251076,0,2022,2,1,25.333333333333332,0.3333333333333333,0.3333333333333333,0.0114683026584867,0.6666666666666667,25
PO04287,SUP033,2022-02-01,2022-02-26,514,GR04287,2022-02-27,513,10,UD Kusumo Tbk,138.74,Chemical,Europe,1,26,0.9980544747081712,0.0194931773879142,1,2022,2,1,27.285714285714285,0.8571428571428571,2.2857142857142856,0.03154249845071185,0.1428571428571429,25
PO04089,SUP014,2022-02-01,2022-02-26,208,GR04089,2022-02-27,205,2,PT Gunawan Wijayanti,405.49,Chemical,Asia,1,26,0.9855769230769232,0.0097560975609756,1,2022,2,1,27.5,0.5,2.5,0.010126972333489324,0.5,25
PO04375,SUP006,2022-02-01,2022-02-08,892,GR04375,2022-02-12,890,10,Perum Napitupulu,304.99,Food,Europe,4,11,0.9977578475336324,0.0112359550561797,1,2022,2,1,8.5,0.25,1.5,0.0111942603834492,0.75,7
PO00862,SUP025,2022-02-02,2022-02-12,564,GR00862,2022-02-14,559,8,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,2,12,0.9911347517730495,0.0143112701252236,1,2022,2,1,10.5,0.16666666666666666,0.5,0.007342658073583017,0.8333333333333334,10
PO01529,SUP029,2022-02-02,2022-02-09,662,GR01529,2022-02-10,659,3,PT Mangunsong,439.42,Food,Europe,1,8,0.9954682779456192,0.0045523520485584,1,2022,2,1,7.888888888888889,0.2222222222222222,0.8888888888888888,0.011363916205859878,0.7777777777777778,7
PO00055,SUP005,2022-02-02,2022-02-23,977,GR00055,2022-02-23,972,12,CV Mayasari Suartini,55.91,Electronic,Domestic,0,21,0.9948822927328556,0.0123456790123456,0,2022,2,1,21.0,0.0,0.0,0.010820731206622051,1.0,21
PO03860,SUP022,2022-02-03,2022-02-10,275,GR03860,2022-02-10,270,2,PT Pradana (Persero) Tbk,140.82,Food,Europe,0,7,0.9818181818181818,0.0074074074074074,0,2022,2,1,10.166666666666666,0.8333333333333334,3.1666666666666665,0.0124022848499665,0.16666666666666663,7
PO02571,SUP021,2022-02-03,2022-02-17,488,GR02571,2022-02-17,488,9,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,1.0,0.0184426229508196,0,2022,2,1,14.142857142857142,0.14285714285714285,0.14285714285714285,0.00988953653840273,0.8571428571428572,14
PO01259,SUP032,2022-02-03,2022-02-17,143,GR01259,2022-03-04,139,0,PT Zulaika,130.85,Packaging,Domestic,15,29,0.972027972027972,0.0,1,2022,2,1,15.0,0.3,1.0,0.01145333949453441,0.7,14
PO06191,SUP014,2022-02-03,2022-02-28,377,GR06191,2022-03-04,376,4,PT Gunawan Wijayanti,405.49,Chemical,Asia,4,29,0.9973474801061007,0.0106382978723404,1,2022,2,1,27.2,0.6,2.2,0.01005279737898658,0.4,25
PO06375,SUP025,2022-02-03,2022-02-13,489,GR06375,2022-02-13,486,4,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9938650306748468,0.0082304526748971,0,2022,2,1,10.714285714285714,0.2857142857142857,0.7142857142857143,0.008338174080960242,0.7142857142857143,10
PO06593,SUP003,2022-02-03,2022-02-24,643,GR06593,2022-02-26,642,15,Perum Anggraini,372.93,Electronic,Europe,2,23,0.9984447900466564,0.0233644859813084,1,2022,2,1,24.0,0.6666666666666666,3.0,0.029459857136803866,0.33333333333333337,21
PO06076,SUP017,2022-02-04,2022-03-01,991,GR06076,2022-03-01,989,10,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9979818365287588,0.0101112234580384,0,2022,2,1,28.0,1.0,3.0,0.0086705202312138,0.0,25
PO03989,SUP035,2022-02-04,2022-02-14,569,GR03989,2022-02-16,568,6,Perum Kurniawan Utami,117.47,Services,Asia,2,12,0.9982425307557118,0.0105633802816901,1,2022,2,1,12.5,0.5,2.5,0.014135979025558775,0.5,10
PO01112,SUP003,2022-02-04,2022-02-25,89,GR01112,2022-03-02,89,1,Perum Anggraini,372.93,Electronic,Europe,5,26,1.0,0.0112359550561797,1,2022,2,1,23.75,0.75,2.75,0.02793601434793,0.25,21
PO05429,SUP006,2022-02-04,2022-02-11,161,GR05429,2022-02-11,158,3,Perum Napitupulu,304.99,Food,Europe,0,7,0.9813664596273292,0.0189873417721519,0,2022,2,1,9.0,0.4,2.0,0.0112025993179953,0.6,7
PO07096,SUP008,2022-02-04,2022-03-01,412,GR07096,2022-03-01,412,4,CV Anggraini,118.02,Chemical,Asia,0,25,1.0,0.0097087378640776,0,2022,2,1,26.25,0.5,1.25,0.0149263300036796,0.5,25
PO04588,SUP026,2022-02-04,2022-03-01,873,GR04588,2022-03-01,872,12,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,0.9988545246277204,0.0137614678899082,0,2022,2,1,25.0,0.0,0.0,0.010960132787543932,1.0,25
